date,aaci,aaci.ma,region
1967-10,-3.38888888888889,-0.288888888888889,Southern Cross
1967-11,-2.38888888888889,-0.355555555555556,Southern Cross
1967-12,0.611111111111111,-0.405555555555556,Southern Cross
1968-01,0.611111111111111,-0.505555555555556,Southern Cross
1968-02,2.61111111111111,-0.605555555555556,Southern Cross
1968-03,10.6111111111111,-0.372222222222223,Southern Cross
1968-04,0.611111111111111,-0.388888888888889,Southern Cross
1968-05,9.61111111111111,-0.288888888888889,Southern Cross
1968-06,11.6111111111111,0.0277777777777774,Southern Cross
1968-07,-7.38888888888889,-0.155555555555556,Southern Cross
1968-08,-0.388888888888889,-0.138888888888889,Southern Cross
1968-09,11.6111111111111,0.127777777777777,Southern Cross
1968-10,3.61111111111111,0.311111111111111,Southern Cross
1968-11,-3.38888888888889,0.244444444444444,Southern Cross
1968-12,0.611111111111111,0.344444444444444,Southern Cross
1969-01,0.611111111111111,0.377777777777777,Southern Cross
1969-02,-2.38888888888889,0.411111111111111,Southern Cross
1969-03,2.61111111111111,0.327777777777777,Southern Cross
1969-04,-1.38888888888889,0.444444444444444,Southern Cross
1969-05,1.61111111111111,0.461111111111111,Southern Cross
1969-06,3.61111111111111,0.461111111111111,Southern Cross
1969-07,12.6111111111111,0.694444444444444,Southern Cross
1969-08,-4.38888888888889,0.711111111111111,Southern Cross
1969-09,-0.388888888888889,0.711111111111111,Southern Cross
1969-10,-3.38888888888889,0.594444444444444,Southern Cross
1969-11,0.611111111111111,0.561111111111111,Southern Cross
1969-12,1.61111111111111,0.644444444444444,Southern Cross
1970-01,1.61111111111111,0.694444444444444,Southern Cross
1970-02,3.61111111111111,0.844444444444444,Southern Cross
1970-03,-6.38888888888889,0.827777777777777,Southern Cross
1970-04,2.61111111111111,0.844444444444444,Southern Cross
1970-05,-5.38888888888889,0.777777777777777,Southern Cross
1970-06,-1.38888888888889,0.577777777777777,Southern Cross
1970-07,-4.38888888888889,0.544444444444444,Southern Cross
1970-08,3.61111111111111,0.677777777777777,Southern Cross
1970-09,1.61111111111111,0.727777777777777,Southern Cross
1970-10,2.61111111111111,0.711111111111111,Southern Cross
1970-11,-0.388888888888889,0.611111111111111,Southern Cross
1970-12,3.61111111111111,0.694444444444444,Southern Cross
1971-01,-2.38888888888889,0.594444444444444,Southern Cross
1971-02,-3.38888888888889,0.561111111111111,Southern Cross
1971-03,8.61111111111111,0.694444444444444,Southern Cross
1971-04,2.61111111111111,0.627777777777777,Southern Cross
1971-05,-0.388888888888889,0.661111111111111,Southern Cross
1971-06,-7.38888888888889,0.644444444444444,Southern Cross
1971-07,-8.38888888888889,0.527777777777777,Southern Cross
1971-08,1.61111111111111,0.577777777777777,Southern Cross
1971-09,6.61111111111111,0.711111111111111,Southern Cross
1971-10,6.61111111111111,0.744444444444444,Southern Cross
1971-11,4.61111111111111,0.894444444444444,Southern Cross
1971-12,8.61111111111111,1.09444444444444,Southern Cross
1972-01,0.611111111111111,1.02777777777778,Southern Cross
1972-02,-4.38888888888889,0.994444444444444,Southern Cross
1972-03,4.61111111111111,1.19444444444444,Southern Cross
1972-04,1.61111111111111,1.12777777777778,Southern Cross
1972-05,-4.38888888888889,0.994444444444444,Southern Cross
1972-06,4.61111111111111,1.06111111111111,Southern Cross
1972-07,8.61111111111111,1.17777777777778,Southern Cross
1972-08,-2.38888888888889,1.16111111111111,Southern Cross
1972-09,-8.38888888888889,1.09444444444444,Southern Cross
1972-10,-1.38888888888889,1.12777777777778,Southern Cross
1972-11,1.61111111111111,1.19444444444444,Southern Cross
1972-12,-0.388888888888889,1.17777777777778,Southern Cross
1973-01,-1.38888888888889,1.14444444444444,Southern Cross
1973-02,-2.38888888888889,1.06111111111111,Southern Cross
1973-03,-0.388888888888889,0.877777777777778,Southern Cross
1973-04,-3.38888888888889,0.811111111111111,Southern Cross
1973-05,2.61111111111111,0.694444444444444,Southern Cross
1973-06,6.61111111111111,0.611111111111111,Southern Cross
1973-07,3.61111111111111,0.794444444444444,Southern Cross
1973-08,1.61111111111111,0.827777777777777,Southern Cross
1973-09,5.61111111111111,0.727777777777777,Southern Cross
1973-10,-1.38888888888889,0.644444444444444,Southern Cross
1973-11,8.61111111111111,0.844444444444444,Southern Cross
1973-12,1.61111111111111,0.861111111111111,Southern Cross
1974-01,-7.38888888888889,0.727777777777777,Southern Cross
1974-02,-0.388888888888889,0.761111111111111,Southern Cross
1974-03,11.6111111111111,0.911111111111111,Southern Cross
1974-04,2.61111111111111,0.977777777777778,Southern Cross
1974-05,4.61111111111111,1.02777777777778,Southern Cross
1974-06,-2.38888888888889,0.927777777777777,Southern Cross
1974-07,-0.388888888888889,0.711111111111111,Southern Cross
1974-08,2.61111111111111,0.827777777777777,Southern Cross
1974-09,3.61111111111111,0.894444444444444,Southern Cross
1974-10,1.61111111111111,0.977777777777778,Southern Cross
1974-11,4.61111111111111,1.04444444444444,Southern Cross
1974-12,-1.38888888888889,0.994444444444444,Southern Cross
1975-01,-5.38888888888889,0.877777777777778,Southern Cross
1975-02,10.6111111111111,0.994444444444444,Southern Cross
1975-03,2.61111111111111,1.14444444444444,Southern Cross
1975-04,6.61111111111111,1.21111111111111,Southern Cross
1975-05,0.611111111111111,1.31111111111111,Southern Cross
1975-06,-8.38888888888889,1.19444444444444,Southern Cross
1975-07,5.61111111111111,1.36111111111111,Southern Cross
1975-08,5.61111111111111,1.39444444444444,Southern Cross
1975-09,0.611111111111111,1.37777777777778,Southern Cross
1975-10,7.61111111111111,1.46111111111111,Southern Cross
1975-11,-3.38888888888889,1.41111111111111,Southern Cross
1975-12,-4.38888888888889,1.27777777777778,Southern Cross
1976-01,-2.38888888888889,1.27777777777778,Southern Cross
1976-02,-3.38888888888889,1.27777777777778,Southern Cross
1976-03,-6.38888888888889,1.02777777777778,Southern Cross
1976-04,-1.38888888888889,0.961111111111111,Southern Cross
1976-05,-2.38888888888889,0.927777777777777,Southern Cross
1976-06,-6.38888888888889,0.944444444444444,Southern Cross
1976-07,0.611111111111111,1.09444444444444,Southern Cross
